搒摴晎導,巗嬫挰懞,旔擄強柤,廧強,堒搙,宱搙,旔擄強,堦帪旔擄強,峀堟旔擄強,抧恔,晽悈奞,捗攇,廂梕恖悢,旛拁昳,旛峫
幁帣搰導,孎栄孲壆媣搰挰,擁愳岞柉娰,幁帣搰導孎栄孲壆媣搰挰擁愳193,30.413766234479,130.59429880895,1,0,0,-,-,-,169恖,,旔擄強
幁帣搰導,弌悈孲挿搰挰,杒曽嶈廤棊岞柉娰,幁帣搰導弌悈孲挿搰挰暯旜2298-5,32.21227030124,130.10938149166,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,嶧杸愳撪巗,巗栶強,幁帣搰導嶧杸愳撪巗恄揷挰3-22,31.813555510104,130.3042159368,1,0,0,0,1,0,190恖,,巜掕旔擄強
幁帣搰導,孎栄孲壆媣搰挰,埨朳彫妛峑,幁帣搰導孎栄孲壆媣搰挰埨朳1264-7,30.318683875425,130.65008950636,1,0,0,-,-,-,1746恖,,旔擄強
幁帣搰導,娞懏孲娞晅挰,崅嶳傗傇偝傔娰,幁帣搰導娞懏孲娞晅挰怴晉5590,31.336839953704,130.94929784272,1,0,0,-,-,-,300恖,,梊掕旔擄応強丒暉巸旔擄強
幁帣搰導,幁帣搰孲嶰搰懞,抾搰彫拞妛峑,幁帣搰導幁帣搰孲嶰搰懞戝帤抾搰43,30.814456406529,130.41724066784,1,0,0,-,-,-,,,旔擄強
幁帣搰導,孎栄孲壆媣搰挰,挿曯惗妶娰,幁帣搰導孎栄孲壆媣搰挰彫悾揷776-8,30.381084051388,130.65992618694,1,0,0,-,-,-,98恖,,旔擄強
幁帣搰導,弌悈巗,崅旜栰拞妛峑,幁帣搰導弌悈巗崅旜栰挰幠堷2143,32.058471503754,130.29777063796,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫抦棗拞妛峑,幁帣搰導撿嬨廈巗抦棗挰惣尦4160,31.345791970337,130.42260089704,1,0,0,-,-,-,470恖,,旔擄強
幁帣搰導,垿椙巗,惣垿椙彫妛峑,幁帣搰導垿椙巗惣垿椙1-37-1,31.727771586743,130.60357330627,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲榓攽挰,塱椾帤岞柉娰,幁帣搰導戝搰孲榓攽挰塱椾587-1,27.390916929526,128.59234415115,1,0,0,0,1,0,50恖,,旔擄応強丒旔擄強
幁帣搰導,嶧杸愳撪巗,媨棦懱堢娰,幁帣搰導嶧杸愳撪巗媨棦挰2250,31.814793708697,130.27873508146,1,0,0,0,1,0,220恖,,巜掕旔擄強
幁帣搰導,枍嶈巗,壴尒儢媢乮塅搒乯,幁帣搰導枍嶈巗,31.297826541493,130.29599465301,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,墏旤巗,戞3棦尒價儖,幁帣搰導墏旤巗,28.383755926543,129.49247009087,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,幁帣搰孲嶰搰懞,曅攽彫丒拞妛峑,幁帣搰導幁帣搰孲嶰搰懞戝帤崟搰42,30.832367439993,129.9104167447,1,0,0,-,-,-,,,旔擄強
幁帣搰導,娞懏孲娞晅挰,挰僐儈儏僯僥傿僙儞僞乕,幁帣搰導娞懏孲娞晅挰怴晉98,31.344075118626,130.94515068248,1,0,0,-,-,-,300恖,,梊掕旔擄応強
幁帣搰導,戝搰孲悾屗撪挰,恵巕栁暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤恵巕栁62,28.146425244685,129.21077518297,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,悅悈巗,撿抧嬫宔偄偺壠,幁帣搰導悅悈巗,31.438183842623,130.7453253061,1,0,0,-,-,-,29恖,,戞侾師旔擄強丒帺庡旔擄強
幁帣搰導,巜廻巗,嶳愳暥壔儂乕儖,幁帣搰導巜廻巗嶳愳怴惗挰84斣抧,31.203755178096,130.63977376409,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,墏旤巗,墏旤巗楌巎柉懎帒椏娰,幁帣搰導墏旤巗妢棙挰恵栰670,28.471576901209,129.7134432584,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,撿偝偮傑巗,壛悽揷拞妛峑,幁帣搰導撿偝偮傑巗壛悽揷晲揷15533,31.407754038795,130.31634793871,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,愳撪彜岺崅峑,幁帣搰導嶧杸愳撪巗暯嵅挰1835,31.813275468711,130.32246184414,-,-,-,0,1,0,1480恖,,巜掕旔擄応強
幁帣搰導,嶧杸愳撪巗,庤懪彫妛峑,幁帣搰導嶧杸愳撪巗庤懪1010,31.639103345862,129.70632161025,-,-,-,0,1,0,490恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,戝搰孲棿嫿挰,廐柤僐儈儏僯僥傿乕僙儞僞乕,幁帣搰導戝搰孲棿嫿挰婔棦421斣抧1,28.446273737513,129.56132972091,-,-,-,1,1,0,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,嶧杸愳撪巗,搾揷抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗搾揷挰4313,31.905501095662,130.23898571774,1,0,0,0,1,0,70恖,,巜掕旔擄強
幁帣搰導,戝搰孲埳愬挰,媊柤嶳憤崌懱堢娰,幁帣搰導戝搰孲埳愬挰,27.688411966228,128.94246011582,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁壆巗,崅旜彫妛峑僌儔僂儞僪,幁帣搰導幁壆巗婸杒挰巗惉,31.570676927104,130.8875770565,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,柖搰巗,捤榚彫妛峑,幁帣搰導柖搰巗忋擵抜2284,31.682598322437,130.86307622812,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,撿嬨廈巗,忋暿晎抧嬫岞柉娰,幁帣搰導撿嬨廈巗塷垺挰忋暿晎4539-1,31.296626886224,130.46571473915,1,0,0,-,-,-,90恖,,旔擄強
幁帣搰導,枍嶈巗,恀姖岞柉娰,幁帣搰導枍嶈巗,31.294760765031,130.36091483697,-,-,-,0,1,0,,,堦帪旔擄応強
幁帣搰導,嶧杸愳撪巗,幁搰彫妛峑,幁帣搰導嶧杸愳撪巗錫柎揷69,31.7762855284,129.7904808731,1,0,0,-,-,-,,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫愳曈彫妛峑,幁帣搰導撿嬨廈巗愳曈挰暯嶳7086,31.393530494304,130.39802384514,1,0,0,-,-,-,320恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,栐捗廤夛強,幁帣搰導嶧杸愳撪巗栐捗挰4321,31.86685037955,130.22245863689,1,0,0,0,1,0,28恖,,巜掕旔擄強
幁帣搰導,娞懏孲撿戝嬿挰,曈揷暿晎暘峑,幁帣搰導娞懏孲撿戝嬿挰崻愯曈揷5878斣抧僀,31.119806669622,130.75536874523,1,0,0,-,-,-,,,旔擄強
幁帣搰導,墏旤巗,崙摴58崋乮愒栘柤曽柺乯,幁帣搰導墏旤巗妢棙挰庤壴晹,28.444920167318,129.67355997176,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,墏旤巗,巗摴愒栘柤丒妢棙慄乮妢棙曽柺乯,幁帣搰導墏旤巗,28.462503479966,129.67967405909,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,嶧杸愳撪巗,忋崣曐寬暉巸娰,幁帣搰導嶧杸愳撪巗彫搰1-2,31.855570621969,129.86270938069,1,0,0,0,1,0,60恖,,巜掕旔擄強
幁帣搰導,墏旤巗,撿奀抍抧丗挬恗挰9斣抧撪,幁帣搰導墏旤巗,28.397360007512,129.48153760244,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,偄偪偒孁栘栰巗,愳忋岎棳僙儞僞乕,幁帣搰導偄偪偒孁栘栰巗愳忋978,31.709256803045,130.32196592434,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,垿椙巗,惣塝抧嬫偄偒偄偒岎棳僙儞僞乕,幁帣搰導垿椙巗姉惗挰惣塝828-1,31.800592002116,130.5316977391,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁壆巗,昐堷峑嬫岞柉娰,幁帣搰導幁壆巗婸杒挰忋昐堷3406-5,31.541831431404,130.86762030193,1,0,0,-,-,-,,,旔擄強
幁帣搰導,撿偝偮傑巗,懞尨岞柉娰,幁帣搰導撿偝偮傑巗,31.423721483254,130.32995890378,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,偄偪偒孁栘栰巗,巗棃愳忋梄曋嬊,幁帣搰導偄偪偒孁栘栰巗愳忋1215-1,31.713375956033,130.32717926058,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲抦柤挰,摽帪岞柉娰,幁帣搰導戝搰孲抦柤挰摽帪1383,27.352581436835,128.54305760863,1,0,0,-,-,-,50恖,,旔擄応強丒旔擄強
幁帣搰導,枍嶈巗,徏擵旜僙儞僞乕,幁帣搰導枍嶈巗幀尒挰260,31.270552812835,130.29062125279,1,0,0,0,1,0,100恖,,戞堦旔擄強
幁帣搰導,撿嬨廈巗,塷垺晲摴娰,幁帣搰導撿嬨廈巗塷垺挰杚擵撪2606,31.239019955036,130.48722043008,1,0,0,-,-,-,230恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,媽檂栰儂妛峑,幁帣搰導嶧杸愳撪巗,31.851395567427,130.39723896849,1,0,0,0,1,0,390恖,,巜掕旔擄強
幁帣搰導,垿椙孲桸悈挰,拞孲慜岞柉娰,幁帣搰導垿椙孲桸悈挰杒曽2221-1,31.959717962597,130.72340991209,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,墏旤巗,彫枔挰廤夛応,幁帣搰導墏旤巗柤悾彫枔挰20-1,28.369634603441,129.50078165838,1,0,0,1,1,1,,,旔擄強
幁帣搰導,戝搰孲婌奅挰,媽峳栘彫妛峑,幁帣搰導戝搰孲婌奅挰峳栘90-2,28.29897002078,129.92117556442,1,0,0,-,-,-,700恖,,旔擄梊掕応強
幁帣搰導,慮墬孲戝嶈挰,戝娵彫妛峑,幁帣搰導慮墬孲戝嶈挰墶悾1591斣抧,31.407577698418,131.01699501412,1,0,0,-,-,-,100恖,,旔擄応強丒旔擄強
幁帣搰導,垿椙巗,壛帯栘懱堢娰,幁帣搰導垿椙巗壛帯栘挰杮挰253,31.738908454946,130.66163031023,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲榓攽挰,幮夛暉巸僙儞僞乕,幁帣搰導戝搰孲榓攽挰榓攽39-3,27.391487147791,128.6541109931,-,-,-,1,1,0,50恖,,旔擄応強
幁帣搰導,垻媣崻巗,惣栚彫妛峑,幁帣搰導垻媣崻巗惣栚1245,31.987399495984,130.20202887466,1,0,0,-,-,-,500恖,,巜掕旔擄強
幁帣搰導,撿偝偮傑巗,崅嫶岞柉娰,幁帣搰導撿偝偮傑巗,31.454887546736,130.32058685758,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,垿椙孲桸悈挰,孖栰彫懱堢娰,幁帣搰導垿椙孲桸悈挰栘応880-1,31.952969012745,130.72548565296,1,0,0,1,0,0,,,旔擄応強
幁帣搰導,擔抲巗,斞柎楃彫妛峑懱堢娰,幁帣搰導擔抲巗埳廤堾挰斞柎楃1049-1,31.606138555761,130.39083453349,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲悾屗撪挰,愡巕暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤愡巕1201,28.166384073126,129.37997541735,1,0,0,-,-,-,130恖,,旔擄応強
幁帣搰導,嶧杸愳撪巗,慏娫搰廤夛強,幁帣搰導嶧杸愳撪巗峘挰502,31.844355935768,130.21104916682,1,0,0,-,-,-,,,旔擄強
幁帣搰導,戝搰孲悾屗撪挰,墴妏暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤墴妏奆媣揷456-5,28.113069521183,129.27295500477,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,弌悈巗,搶弌悈彫妛峑,幁帣搰導弌悈巗忋嶪熀1866,32.080597917167,130.36750135081,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,柖搰巗,暉嶳巗柉僒乕價僗僙儞僞乕,幁帣搰導柖搰巗暉嶳2466,31.673612334602,130.81897720907,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,垿椙巗,嬔峕彫妛峑,幁帣搰導垿椙巗壛帯栘挰嬔峕挰74,31.736748941543,130.65944412414,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,枍嶈巗,拞懞岞柉娰,幁帣搰導枍嶈巗,31.288880529453,130.30267321616,-,-,-,0,1,0,,,堦帪旔擄応強
幁帣搰導,墏旤巗,嵅恗彫妛峑,幁帣搰導墏旤巗妢棙挰嵅恗2735,28.51469146917,129.67164929095,1,0,0,1,1,1,,,旔擄強
幁帣搰導,幁壆巗,惣枔彫懱堢娰,幁帣搰導幁壆巗斞孏挰2976,31.335477534188,130.87582103725,1,0,0,-,-,-,,,嬞媫旔擄峀応丒旔擄強
幁帣搰導,慮墬巗,撿抧嬫擾嬈峔憿夵慞僙儞僞乕,幁帣搰導慮墬巗,31.565376690791,130.95661307415,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,戝搰孲棿嫿挰,悾棷惗妶娰,幁帣搰導戝搰孲棿嫿挰悾棷665斣抧,28.421998875574,129.59110868839,-,-,-,1,1,0,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,偄偪偒孁栘栰巗,忩曮帥,幁帣搰導偄偪偒孁栘栰巗杮昹挰38,31.718204957104,130.26419012343,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,埳嵅巗,慮栘彫妛峑,幁帣搰導埳嵅巗戝岥慮栘1753,32.004893096914,130.60086618298,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,孎栄孲壆媣搰挰,栶応岥塱椙晹搰弌挘強,幁帣搰導孎栄孲壆媣搰挰岥塱椙晹搰372,30.463600211456,130.19029736729,1,0,0,-,-,-,120恖,,旔擄強
幁帣搰導,柖搰巗,拞捗愳抧嬫岞柉娰,幁帣搰導柖搰巗壓拞捗愳1296-5,31.830169407097,130.77485982363,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,嶧杸愳撪巗,曯嶳抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗崅峕挰1735-1,31.824109037403,130.25107980154,1,0,0,0,1,0,50恖,,巜掕旔擄強
幁帣搰導,墏旤巗,搶抍抧丗挬恗怴挰43丒45丒46丒47斣抧撪,幁帣搰導墏旤巗,28.392215357275,129.48581956489,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,幁壆巗,崅愮曚岞墍,幁帣搰導幁壆巗壴壀挰,31.405956892122,130.77366160509,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,垿椙巗,挓嵅彫妛峑,幁帣搰導垿椙巗撶憅663,31.742876710801,130.62832365235,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,撿偝偮傑巗,曅塝岞柉娰,幁帣搰導撿偝偮傑巗,31.420814883894,130.179649211,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,戝搰孲揤忛挰,徏尨忋嬫岞柉娰,幁帣搰導戝搰孲揤忛挰徏尨1455,27.849439578214,128.8966001772,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,暯搰廤夛強,幁帣搰導嶧杸愳撪巗搾搰挰2572-1,31.834754839829,130.23409200571,1,0,0,0,1,0,50恖,,巜掕旔擄強
幁帣搰導,垿椙巗,暥壔夛娰壛壒儂乕儖,幁帣搰導垿椙巗壛帯栘挰栘揷5348-185,31.73023291493,130.65460571203,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,巜廻巗,嵶揷惣廤夛巤愝乮嵶揷惣岞柉娰乯,幁帣搰導巜廻巗,31.277981764997,130.59052251907,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,撿偝偮傑巗,弔岞柉娰,幁帣搰導撿偝偮傑巗,31.429716190794,130.30535274577,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,戝搰孲摽擵搰挰,彅揷岞柉娰,幁帣搰導戝搰孲摽擵搰挰彅揷791斣抧,27.763666975303,129.02663013404,1,0,0,-,-,-,,,旔擄強
幁帣搰導,垿椙巗,壛帯栘暉巸僙儞僞乕,幁帣搰導垿椙巗壛帯栘挰杮挰393,31.739240481343,130.66650466521,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,弌悈孲挿搰挰,愳彴拞妛峑,幁帣搰導弌悈孲挿搰挰愳彴1144,32.144718109706,130.16860668673,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,弌悈孲挿搰挰,憼擵尦彫妛峑懱堢娰,幁帣搰導弌悈孲挿搰挰憼擵尦1631-2,32.179684572538,130.10644983333,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,嶧杸愳撪巗,媨嶈岞柉娰,幁帣搰導嶧杸愳撪巗媨嶈挰3013-3,31.798571251284,130.32163745114,1,0,0,0,1,0,100恖,,巜掕旔擄強
幁帣搰導,幁壆巗,巗惉拞妛峑僌儔僂儞僪,幁帣搰導幁壆巗婸杒挰巗惉,31.584239365949,130.87127531535,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,埳嵅巗,戝岥撿拞妛峑,幁帣搰導埳嵅巗戝岥壓揳1678-10,32.02164713469,130.59727918178,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,戝搰孲塅専懞,埌専岞柉娰,幁帣搰導戝搰孲塅専懞埌専517-3,28.287279814421,129.26933305902,1,0,0,-,-,-,300恖,,旔擄応強
幁帣搰導,戝搰孲抦柤挰,忋忛傊偒抧暉巸娰,幁帣搰導戝搰孲抦柤挰忋忛871,27.383814666895,128.57050738878,1,0,0,-,-,-,40恖,,旔擄応強丒旔擄強
幁帣搰導,柖搰巗,暉戲抧嬫岞柉娰,幁帣搰導柖搰巗暉抧2316-1,31.634332816462,130.85796678628,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,垿椙巗,廳晉拞妛峑,幁帣搰導垿椙巗暯徏7092,31.713616973731,130.61553483138,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,枍嶈巗,墶愇僌儔僂儞僪乮墫壆乯,幁帣搰導枍嶈巗,31.26483572031,130.28048537949,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,垿椙巗,杒嶳彫妛峑,幁帣搰導垿椙巗杒嶳3783,31.821451015097,130.60104496661,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,柖搰巗,埨椙彫妛峑,幁帣搰導柖搰巗忋僲3760-1,31.894987019159,130.66192938083,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,戝搰孲悾屗撪挰,媣崻捗暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤媣崻捗帤慜揷尨413,28.170010637743,129.29785562493,1,0,0,-,-,-,95恖,,旔擄応強
幁帣搰導,撿偝偮傑巗,嬥曯暥壔僙儞僞乕,幁帣搰導撿偝偮傑巗嬥曯挰旜壓1650,31.455125777812,130.34033962346,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,巙晍巙巗,尨揷彫妛峑,幁帣搰導巙晍巙巗桳柧挰尨揷529斣抧2,31.461598962426,130.99669156503,1,0,0,-,-,-,,,旔擄応強乮侾師奐愝乯
幁帣搰導,幁壆巗,撿挰廤棊僙儞僞乕,幁帣搰導幁壆巗撿挰3421,31.327999230107,130.86363646273,1,0,0,-,-,-,,,嬞媫旔擄峀応丒旔擄強
幁帣搰導,撿偝偮傑巗,朧攽彫妛峑懱堢娰,幁帣搰導撿偝偮傑巗,31.271924536784,130.23150413681,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸孲偝偮傑挰,掃揷拞墰岞柉娰,幁帣搰導嶧杸孲偝偮傑挰恄巕666-1,31.949815705937,130.48211967738,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,墏旤巗,巗彫拞妛峑,幁帣搰導墏旤巗廧梡挰巗62,28.227724926774,129.45336344271,1,0,0,1,1,1,,,旔擄強
幁帣搰導,幁壆巗,忋彫尨拞妛峑僌儔僂儞僪,幁帣搰導幁壆巗孁椙挰忋彫尨,31.384825385908,130.91689205297,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,垿椙孲桸悈挰,孖栰拞懱堢娰,幁帣搰導垿椙孲桸悈挰栘応790,31.950232693364,130.72708757084,1,0,0,1,1,0,,,旔擄応強
幁帣搰導,柖搰巗,桳壓岞柉娰,幁帣搰導柖搰巗暉搰3-24-18,31.728321866621,130.76345890994,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,垿椙孲桸悈挰,壓愳惣抧嬫僐儈儏僯僥傿嫙梡巤愝,幁帣搰導垿椙孲桸悈挰愳惣1501-10,32.007112356498,130.73885646091,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,嶧杸愳撪巗,媽塝撪彫妛峑,幁帣搰導嶧杸愳撪巗悾忋888,31.859778319374,129.86616355357,-,-,-,0,1,0,350恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,墏旤巗,崙棫椕梴強墏旤榓岝墍,幁帣搰導墏旤巗柤悾榓岝挰1700,28.385949729335,129.51662405915,1,0,0,1,1,1,,,堦帪旔擄応強丒旔擄強
幁帣搰導,柖搰巗,徏塱抧嬫岞柉娰,幁帣搰導柖搰巗徏塱1731-2,31.784342039386,130.76907616518,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,娞懏孲嬔峕挰,揷戙梒抰墍,幁帣搰導娞懏孲嬔峕挰揷戙愳尨280-1,31.190823612908,130.83778697127,1,0,0,-,-,-,,,旔擄強
幁帣搰導,撿偝偮傑巗,徏栘応岞柉娰,幁帣搰導撿偝偮傑巗,31.388553186761,130.1992339577,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,忛忋抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗忛忋挰3697-1,31.879867501727,130.29850275531,1,0,0,0,1,0,100恖,,巜掕旔擄強
幁帣搰導,戝搰孲摽擵搰挰,婽捗彫妛峑,幁帣搰導戝搰孲摽擵搰挰婽捗1039,27.731467051232,129.01625489039,1,0,0,-,-,-,,,旔擄強
幁帣搰導,柖搰巗,揤崀愳抧嬫嫟摨棙梡巤愝,幁帣搰導柖搰巗撪1054-1,31.757492949055,130.75271681241,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,嶧杸愳撪巗,悈堷抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗悈堷挰5222-3,31.849400578977,130.24452108886,1,0,0,0,1,0,150恖,,巜掕旔擄強
幁帣搰導,戝搰孲榓攽挰,榓攽拞墰岞柉娰,幁帣搰導戝搰孲榓攽挰榓攽591,27.395314556888,128.65573016492,1,0,0,0,1,0,100恖,,旔擄応強丒旔擄強
幁帣搰導,偄偪偒孁栘栰巗,僪儕乕儉僙儞僞乕,幁帣搰導偄偪偒孁栘栰巗尦挰236,31.719260475549,130.266128826,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,幁帣搰巗,姏抮岞柉娰,幁帣搰導幁帣搰巗姏抮擇挌栚32-6,31.5631805555556,130.5553725,1,0,0,-,-,-,,,
幁帣搰導,巜廻巗,抮揷峑嬫岞柉娰,幁帣搰導巜廻巗抮揷3986斣抧,31.26437283934,130.56143043732,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,墏旤巗,桳椙帣摱娰,幁帣搰導墏旤巗柤悾桳椙9-1,28.445379807153,129.52932542329,1,0,0,1,1,1,,,旔擄強
幁帣搰導,埳嵅巗,旽姞傆傞偝偲偄偒偑偄岎棳僙儞僞乕,幁帣搰導埳嵅巗旽姞慜栚2019-1,32.013146121559,130.64120696289,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,戝搰孲埳愬挰,拞墰岞柉娰,幁帣搰導戝搰孲埳愬挰埳愬1842,27.673649847177,128.93742599232,1,0,0,-,-,-,280恖,,旔擄応強
幁帣搰導,戝搰孲悾屗撪挰,惪垻幒暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤惪垻幒僙儅僔尨401,28.02857346664,129.25407919251,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,墏旤巗,墏旤拞墰昦堾,幁帣搰導墏旤巗挿昹挰12-24,28.394458923904,129.49355902366,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,垿椙孲桸悈挰,媑徏彜岺夛巟強,幁帣搰導垿椙孲桸悈挰拞捗愳546-1,32.015717345365,130.74352199103,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁帣搰巗,埳晘戜暉巸娰,幁帣搰導幁帣搰巗埳晘戜堦挌栚31-8,31.6248925,130.535470833333,1,0,0,-,-,-,,,
幁帣搰導,枍嶈巗,巗柉夛娰,幁帣搰導枍嶈巗愮戙揷挰114,31.273180401609,130.29474019572,1,0,0,0,1,0,200恖,,戞堦旔擄強
幁帣搰導,娞懏孲撿戝嬿挰,嵅懡彫妛峑,幁帣搰導娞懏孲撿戝嬿挰嵅懡埳嵗晘3531斣抧,31.091964337749,130.69526142895,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,捁娵抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗捁娵2310-3,31.889866947036,130.33529854542,1,0,0,0,1,0,70恖,,巜掕旔擄強
幁帣搰導,弌悈孲挿搰挰,忛愳撪廤棊岞柉娰,幁帣搰導弌悈孲挿搰挰忛愳撪58,32.145752818147,130.11833524803,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,枍嶈巗,柇尒僙儞僞乕,幁帣搰導枍嶈巗庻挰186,31.285751109417,130.29863396803,1,0,0,0,1,0,100恖,,戞堦旔擄強
幁帣搰導,撿嬨廈巗,愳曈曐寬僙儞僞乕,幁帣搰導撿嬨廈巗愳曈挰暯嶳6978,31.392933525435,130.39195137853,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,嶧杸孲偝偮傑挰,嵅巙抧嬫岞柉娰,幁帣搰導嶧杸孲偝偮傑挰峀悾1178,31.919782798086,130.49311156662,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,幁帣搰巗,忛惣岞柉娰,幁帣搰導幁帣搰巗憪柎揷堦挌栚21-8,31.6025430555556,130.541111388889,1,0,0,-,-,-,,,
幁帣搰導,幁帣搰巗,杮柤彫妛峑,幁帣搰導幁帣搰巗杮柤挰3579,31.6998380555556,130.545676388889,1,0,0,-,-,-,,,
幁帣搰導,嶧杸愳撪巗,愳撪彫妛峑,幁帣搰導嶧杸愳撪巗岦揷挰1425,31.809647700657,130.30819910721,-,-,-,0,1,0,850恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫愳曈拞妛峑,幁帣搰導撿嬨廈巗愳曈挰揷晹揷3880,31.398104554806,130.3878746366,1,0,0,-,-,-,990恖,,旔擄強
幁帣搰導,垻媣崻巗,嶳壓彫妛峑,幁帣搰導垻媣崻巗嶳壓834,32.009648030534,130.21352764326,1,0,0,-,-,-,500恖,,巜掕旔擄強
幁帣搰導,孎栄孲拞庬巕挰,拞墰塣摦岞墍,幁帣搰導孎栄孲拞庬巕挰栰娫5936,30.530472218559,130.96564068743,1,0,0,-,-,-,1195恖,,俀師旔擄強
